"","date","state","overdose_search_12m","naloxone_search_12m"
"14833",2006-12-23,"Indiana",92.5671153846154,NA
"14834",2006-12-30,"Indiana",92.5671153846154,NA
"14835",2007-01-06,"Indiana",92.5671153846154,NA
"14836",2007-01-13,"Indiana",92.5671153846154,NA
"14837",2007-01-20,"Indiana",92.5671153846154,NA
"14838",2007-01-27,"Indiana",92.5671153846154,NA
"14839",2007-02-03,"Indiana",92.5671153846154,NA
"14840",2007-02-10,"Indiana",92.5671153846154,NA
"14841",2007-02-17,"Indiana",92.5671153846154,NA
"14842",2007-02-24,"Indiana",92.5671153846154,NA
"14843",2007-03-03,"Indiana",108.944038461538,NA
"14844",2007-03-10,"Indiana",108.944038461538,NA
"14845",2007-03-17,"Indiana",108.944038461538,NA
"14846",2007-03-24,"Indiana",108.944038461538,NA
"14847",2007-03-31,"Indiana",108.944038461538,NA
"14848",2007-04-07,"Indiana",108.944038461538,NA
"14849",2007-04-14,"Indiana",108.944038461538,NA
"14850",2007-04-21,"Indiana",108.944038461538,NA
"14851",2007-04-28,"Indiana",108.944038461538,NA
"14852",2007-05-05,"Indiana",128.303076923077,NA
"14853",2007-05-12,"Indiana",128.303076923077,NA
"14854",2007-05-19,"Indiana",128.303076923077,NA
"14855",2007-05-26,"Indiana",128.303076923077,NA
"14856",2007-06-02,"Indiana",128.303076923077,NA
"14857",2007-06-09,"Indiana",128.303076923077,NA
"14858",2007-06-16,"Indiana",128.303076923077,NA
"14859",2007-06-23,"Indiana",128.303076923077,NA
"14860",2007-06-30,"Indiana",128.303076923077,NA
"14861",2007-07-07,"Indiana",128.303076923077,NA
"14862",2007-07-14,"Indiana",128.303076923077,NA
"14863",2007-07-21,"Indiana",128.303076923077,NA
"14864",2007-07-28,"Indiana",150.095769230769,NA
"14865",2007-08-04,"Indiana",150.095769230769,NA
"14866",2007-08-11,"Indiana",127.468461538462,NA
"14867",2007-08-18,"Indiana",127.468461538462,NA
"14868",2007-08-25,"Indiana",127.468461538462,NA
"14869",2007-09-01,"Indiana",127.468461538462,NA
"14870",2007-09-08,"Indiana",127.468461538462,NA
"14871",2007-09-15,"Indiana",144.216923076923,NA
"14872",2007-09-22,"Indiana",121.630192307692,NA
"14873",2007-09-29,"Indiana",121.630192307692,NA
"14874",2007-10-06,"Indiana",121.630192307692,NA
"14875",2007-10-13,"Indiana",121.630192307692,NA
"14876",2007-10-20,"Indiana",121.630192307692,NA
"14877",2007-10-27,"Indiana",137.900769230769,NA
"14878",2007-11-03,"Indiana",137.900769230769,NA
"14879",2007-11-10,"Indiana",137.900769230769,NA
"14880",2007-11-17,"Indiana",137.900769230769,NA
"14881",2007-11-24,"Indiana",137.900769230769,NA
"14882",2007-12-01,"Indiana",137.900769230769,NA
"14883",2007-12-08,"Indiana",137.900769230769,NA
"14884",2007-12-15,"Indiana",135.154423076923,NA
"14885",2007-12-22,"Indiana",135.154423076923,NA
"14886",2007-12-29,"Indiana",135.154423076923,NA
"14887",2008-01-05,"Indiana",135.154423076923,NA
"14888",2008-01-12,"Indiana",135.154423076923,NA
"14889",2008-01-19,"Indiana",135.154423076923,NA
"14890",2008-01-26,"Indiana",147.672884615385,NA
"14891",2008-02-02,"Indiana",167.024230769231,NA
"14892",2008-02-09,"Indiana",180.339038461538,NA
"14893",2008-02-16,"Indiana",180.339038461538,NA
"14894",2008-02-23,"Indiana",180.339038461538,NA
"14895",2008-03-01,"Indiana",177.830769230769,NA
"14896",2008-03-08,"Indiana",193.411730769231,NA
"14897",2008-03-15,"Indiana",193.411730769231,NA
"14898",2008-03-22,"Indiana",193.411730769231,NA
"14899",2008-03-29,"Indiana",209.692307692308,NA
"14900",2008-04-05,"Indiana",209.692307692308,NA
"14901",2008-04-12,"Indiana",209.692307692308,NA
"14902",2008-04-19,"Indiana",209.692307692308,NA
"14903",2008-04-26,"Indiana",209.692307692308,NA
"14904",2008-05-03,"Indiana",202.773269230769,NA
"14905",2008-05-10,"Indiana",202.773269230769,NA
"14906",2008-05-17,"Indiana",202.773269230769,NA
"14907",2008-05-24,"Indiana",202.773269230769,NA
"14908",2008-05-31,"Indiana",202.773269230769,NA
"14909",2008-06-07,"Indiana",202.773269230769,NA
"14910",2008-06-14,"Indiana",202.773269230769,NA
"14911",2008-06-21,"Indiana",218.872884615385,NA
"14912",2008-06-28,"Indiana",218.872884615385,NA
"14913",2008-07-05,"Indiana",218.872884615385,NA
"14914",2008-07-12,"Indiana",218.872884615385,NA
"14915",2008-07-19,"Indiana",234.505,NA
"14916",2008-07-26,"Indiana",212.712307692308,NA
"14917",2008-08-02,"Indiana",212.712307692308,NA
"14918",2008-08-09,"Indiana",190.396346153846,NA
"14919",2008-08-16,"Indiana",190.396346153846,NA
"14920",2008-08-23,"Indiana",204.249615384615,NA
"14921",2008-08-30,"Indiana",218.216153846154,NA
"14922",2008-09-06,"Indiana",218.216153846154,NA
"14923",2008-09-13,"Indiana",217.176346153846,NA
"14924",2008-09-20,"Indiana",217.176346153846,NA
"14925",2008-09-27,"Indiana",217.176346153846,NA
"14926",2008-10-04,"Indiana",217.176346153846,NA
"14927",2008-10-11,"Indiana",217.176346153846,NA
"14928",2008-10-18,"Indiana",232.396153846154,NA
"14929",2008-10-25,"Indiana",216.125576923077,NA
"14930",2008-11-01,"Indiana",234.370192307692,NA
"14931",2008-11-08,"Indiana",250.335576923077,NA
"14932",2008-11-15,"Indiana",250.335576923077,NA
"14933",2008-11-22,"Indiana",266.0675,NA
"14934",2008-11-29,"Indiana",266.0675,NA
"14935",2008-12-06,"Indiana",286.636153846154,NA
"14936",2008-12-13,"Indiana",264.345384615385,NA
"14937",2008-12-20,"Indiana",278.575769230769,NA
"14938",2008-12-27,"Indiana",278.575769230769,NA
"14939",2009-01-03,"Indiana",278.575769230769,NA
"14940",2009-01-10,"Indiana",278.575769230769,NA
"14941",2009-01-17,"Indiana",292.041923076923,NA
"14942",2009-01-24,"Indiana",279.523461538462,NA
"14943",2009-01-31,"Indiana",260.172115384615,NA
"14944",2009-02-07,"Indiana",246.857307692308,NA
"14945",2009-02-14,"Indiana",258.808846153846,NA
"14946",2009-02-21,"Indiana",258.808846153846,NA
"14947",2009-02-28,"Indiana",255.724423076923,NA
"14948",2009-03-07,"Indiana",252.523846153846,NA
"14949",2009-03-14,"Indiana",269.750961538462,NA
"14950",2009-03-21,"Indiana",281.909230769231,NA
"14951",2009-03-28,"Indiana",283.669423076923,NA
"14952",2009-04-04,"Indiana",302.658461538462,NA
"14953",2009-04-11,"Indiana",314.315192307692,NA
"14954",2009-04-18,"Indiana",328.932692307692,NA
"14955",2009-04-25,"Indiana",341.434038461538,NA
"14956",2009-05-02,"Indiana",346.361923076923,NA
"14957",2009-05-09,"Indiana",359.557884615385,NA
"14958",2009-05-16,"Indiana",359.557884615385,NA
"14959",2009-05-23,"Indiana",374.371153846154,NA
"14960",2009-05-30,"Indiana",390.687884615385,NA
"14961",2009-06-06,"Indiana",390.687884615385,NA
"14962",2009-06-13,"Indiana",404.581730769231,NA
"14963",2009-06-20,"Indiana",388.482115384615,NA
"14964",2009-06-27,"Indiana",388.482115384615,NA
"14965",2009-07-04,"Indiana",411.398653846154,NA
"14966",2009-07-11,"Indiana",431.4475,NA
"14967",2009-07-18,"Indiana",415.815384615385,NA
"14968",2009-07-25,"Indiana",427.005576923077,NA
"14969",2009-08-01,"Indiana",442.2,NA
"14970",2009-08-08,"Indiana",453.565384615385,NA
"14971",2009-08-15,"Indiana",465.565384615385,NA
"14972",2009-08-22,"Indiana",463.151923076923,NA
"14973",2009-08-29,"Indiana",458.610192307692,NA
"14974",2009-09-05,"Indiana",472.228269230769,NA
"14975",2009-09-12,"Indiana",467.175576923077,NA
"14976",2009-09-19,"Indiana",481.252884615385,NA
"14977",2009-09-26,"Indiana",497.967115384615,NA
"14978",2009-10-03,"Indiana",508.935192307692,NA
"14979",2009-10-10,"Indiana",523.185192307692,NA
"14980",2009-10-17,"Indiana",520.976923076923,NA
"14981",2009-10-24,"Indiana",520.976923076923,NA
"14982",2009-10-31,"Indiana",519.313076923077,NA
"14983",2009-11-07,"Indiana",516.878461538462,NA
"14984",2009-11-14,"Indiana",532.630384615385,NA
"14985",2009-11-21,"Indiana",529.776153846154,NA
"14986",2009-11-28,"Indiana",553.289615384615,NA
"14987",2009-12-05,"Indiana",545.735,NA
"14988",2009-12-12,"Indiana",545.735,NA
"14989",2009-12-19,"Indiana",541.681923076923,NA
"14990",2009-12-26,"Indiana",541.681923076923,NA
"14991",2010-01-02,"Indiana",556.944038461538,NA
"14992",2010-01-09,"Indiana",573.2275,NA
"14993",2010-01-16,"Indiana",559.761346153846,NA
"14994",2010-01-23,"Indiana",577.895192307692,NA
"14995",2010-01-30,"Indiana",593.217115384615,NA
"14996",2010-02-06,"Indiana",608.241730769231,NA
"14997",2010-02-13,"Indiana",614.845769230769,NA
"14998",2010-02-20,"Indiana",627.229423076923,NA
"14999",2010-02-27,"Indiana",630.433269230769,NA
"15000",2010-03-06,"Indiana",630.068653846154,NA
"15001",2010-03-13,"Indiana",629.737115384615,NA
"15002",2010-03-20,"Indiana",628.033461538462,NA
"15003",2010-03-27,"Indiana",622.905384615385,NA
"15004",2010-04-03,"Indiana",603.916346153846,NA
"15005",2010-04-10,"Indiana",606.267115384615,NA
"15006",2010-04-17,"Indiana",602.526730769231,NA
"15007",2010-04-24,"Indiana",590.025384615385,NA
"15008",2010-05-01,"Indiana",584.374807692308,NA
"15009",2010-05-08,"Indiana",571.178846153846,NA
"15010",2010-05-15,"Indiana",583.101153846154,NA
"15011",2010-05-22,"Indiana",583.535576923077,NA
"15012",2010-05-29,"Indiana",567.218846153846,NA
"15013",2010-06-05,"Indiana",567.218846153846,NA
"15014",2010-06-12,"Indiana",567.243269230769,NA
"15015",2010-06-19,"Indiana",567.243269230769,NA
"15016",2010-06-26,"Indiana",583.456538461538,NA
"15017",2010-07-03,"Indiana",560.54,NA
"15018",2010-07-10,"Indiana",556.548269230769,NA
"15019",2010-07-17,"Indiana",569.067307692308,NA
"15020",2010-07-24,"Indiana",570.264038461538,NA
"15021",2010-07-31,"Indiana",568.721730769231,NA
"15022",2010-08-07,"Indiana",573.719423076923,NA
"15023",2010-08-14,"Indiana",601.150384615385,NA
"15024",2010-08-21,"Indiana",603.546923076923,NA
"15025",2010-08-28,"Indiana",607.223269230769,NA
"15026",2010-09-04,"Indiana",610.039423076923,NA
"15027",2010-09-11,"Indiana",611.644807692308,NA
"15028",2010-09-18,"Indiana",609.560192307692,NA
"15029",2010-09-25,"Indiana",607.912115384615,NA
"15030",2010-10-02,"Indiana",618.939807692308,NA
"15031",2010-10-09,"Indiana",614.694807692308,NA
"15032",2010-10-16,"Indiana",618.490576923077,NA
"15033",2010-10-23,"Indiana",618.490576923077,NA
"15034",2010-10-30,"Indiana",613.856538461538,NA
"15035",2010-11-06,"Indiana",616.078653846154,NA
"15036",2010-11-13,"Indiana",616.813653846154,NA
"15037",2010-11-20,"Indiana",619.520769230769,NA
"15038",2010-11-27,"Indiana",608.021923076923,NA
"15039",2010-12-04,"Indiana",605.454615384615,NA
"15040",2010-12-11,"Indiana",620.497692307692,NA
"15041",2010-12-18,"Indiana",620.2775,NA
"15042",2010-12-25,"Indiana",638.495576923077,NA
"15043",2011-01-01,"Indiana",623.233461538462,NA
"15044",2011-01-08,"Indiana",620.892884615385,NA
"15045",2011-01-15,"Indiana",634.724807692308,NA
"15046",2011-01-22,"Indiana",631.090192307692,NA
"15047",2011-01-29,"Indiana",633.674230769231,NA
"15048",2011-02-05,"Indiana",624.7025,NA
"15049",2011-02-12,"Indiana",618.436153846154,NA
"15050",2011-02-19,"Indiana",617.575192307692,NA
"15051",2011-02-26,"Indiana",610.740961538462,NA
"15052",2011-03-05,"Indiana",613.828846153846,NA
"15053",2011-03-12,"Indiana",612.613269230769,NA
"15054",2011-03-19,"Indiana",613.969038461539,NA
"15055",2011-03-26,"Indiana",616.798461538462,NA
"15056",2011-04-02,"Indiana",627.9675,NA
"15057",2011-04-09,"Indiana",633.117307692308,NA
"15058",2011-04-16,"Indiana",632.011538461538,NA
"15059",2011-04-23,"Indiana",646.165961538461,NA
"15060",2011-04-30,"Indiana",649.362307692308,NA
"15061",2011-05-07,"Indiana",662.404615384615,NA
"15062",2011-05-14,"Indiana",664.447307692308,NA
"15063",2011-05-21,"Indiana",658.334615384615,NA
"15064",2011-05-28,"Indiana",669.744615384615,NA
"15065",2011-06-04,"Indiana",682.015769230769,NA
"15066",2011-06-11,"Indiana",681.424038461538,NA
"15067",2011-06-18,"Indiana",694.209423076923,NA
"15068",2011-06-25,"Indiana",691.016153846154,NA
"15069",2011-07-02,"Indiana",705.883461538462,NA
"15070",2011-07-09,"Indiana",700.584423076923,NA
"15071",2011-07-16,"Indiana",702.374807692308,NA
"15072",2011-07-23,"Indiana",703.777884615385,NA
"15073",2011-07-30,"Indiana",711.009615384615,NA
"15074",2011-08-06,"Indiana",706.562307692308,NA
"15075",2011-08-13,"Indiana",676.459038461539,NA
"15076",2011-08-20,"Indiana",673.009423076923,NA
"15077",2011-08-27,"Indiana",669.614230769231,NA
"15078",2011-09-03,"Indiana",663.868076923077,NA
"15079",2011-09-10,"Indiana",659.926923076923,NA
"15080",2011-09-17,"Indiana",658.120576923077,NA
"15081",2011-09-24,"Indiana",656.818076923077,NA
"15082",2011-10-01,"Indiana",647.84,NA
"15083",2011-10-08,"Indiana",654.382692307692,NA
"15084",2011-10-15,"Indiana",653.755576923077,NA
"15085",2011-10-22,"Indiana",666.346346153846,NA
"15086",2011-10-29,"Indiana",662.488076923077,NA
"15087",2011-11-05,"Indiana",657.741538461538,NA
"15088",2011-11-12,"Indiana",655.852884615385,NA
"15089",2011-11-19,"Indiana",656.842307692308,NA
"15090",2011-11-26,"Indiana",657.803269230769,NA
"15091",2011-12-03,"Indiana",661.232115384615,NA
"15092",2011-12-10,"Indiana",662.049230769231,NA
"15093",2011-12-17,"Indiana",664.923076923077,NA
"15094",2011-12-24,"Indiana",657.822307692308,NA
"15095",2011-12-31,"Indiana",670.851538461538,NA
"15096",2012-01-07,"Indiana",667.9275,NA
"15097",2012-01-14,"Indiana",665.988461538462,NA
"15098",2012-01-21,"Indiana",660.678076923077,NA
"15099",2012-01-28,"Indiana",651.745961538462,NA
"15100",2012-02-04,"Indiana",658.667884615385,NA
"15101",2012-02-11,"Indiana",661.088653846154,NA
"15102",2012-02-18,"Indiana",664.638076923077,NA
"15103",2012-02-25,"Indiana",669.552307692308,NA
"15104",2012-03-03,"Indiana",666.805576923077,NA
"15105",2012-03-10,"Indiana",663.045576923077,NA
"15106",2012-03-17,"Indiana",662.7275,NA
"15107",2012-03-24,"Indiana",659.877307692308,NA
"15108",2012-03-31,"Indiana",660.096730769231,NA
"15109",2012-04-07,"Indiana",654.250769230769,NA
"15110",2012-04-14,"Indiana",653.217307692308,NA
"15111",2012-04-21,"Indiana",649.926538461538,NA
"15112",2012-04-28,"Indiana",651.451730769231,NA
"15113",2012-05-05,"Indiana",649.581538461538,NA
"15114",2012-05-12,"Indiana",648.229038461538,NA
"15115",2012-05-19,"Indiana",643.545384615385,NA
"15116",2012-05-26,"Indiana",642.773846153846,NA
"15117",2012-06-02,"Indiana",641.2075,NA
"15118",2012-06-09,"Indiana",640.318846153846,NA
"15119",2012-06-16,"Indiana",637.868846153846,NA
"15120",2012-06-23,"Indiana",636.436153846154,NA
"15121",2012-06-30,"Indiana",634.159230769231,NA
"15122",2012-07-07,"Indiana",633.833653846154,NA
"15123",2012-07-14,"Indiana",634.165769230769,NA
"15124",2012-07-21,"Indiana",632.166538461538,NA
"15125",2012-07-28,"Indiana",625.179038461538,NA
"15126",2012-08-04,"Indiana",623.538076923077,NA
"15127",2012-08-11,"Indiana",625.700384615385,NA
"15128",2012-08-18,"Indiana",630.330384615385,NA
"15129",2012-08-25,"Indiana",636.044615384615,NA
"15130",2012-09-01,"Indiana",637.394230769231,NA
"15131",2012-09-08,"Indiana",639.7825,NA
"15132",2012-09-15,"Indiana",640.996538461538,NA
"15133",2012-09-22,"Indiana",641.318461538462,NA
"15134",2012-09-29,"Indiana",638.255769230769,NA
"15135",2012-10-06,"Indiana",632.779615384615,NA
"15136",2012-10-13,"Indiana",627.460769230769,NA
"15137",2012-10-20,"Indiana",624.207307692308,NA
"15138",2012-10-27,"Indiana",629.7775,NA
"15139",2012-11-03,"Indiana",631.242884615385,NA
"15140",2012-11-10,"Indiana",626.092692307692,NA
"15141",2012-11-17,"Indiana",622.990384615385,NA
"15142",2012-11-24,"Indiana",621.530769230769,NA
"15143",2012-12-01,"Indiana",618.837115384615,NA
"15144",2012-12-08,"Indiana",615.989038461538,NA
"15145",2012-12-15,"Indiana",612.894615384615,NA
"15146",2012-12-22,"Indiana",615.041538461538,NA
"15147",2012-12-29,"Indiana",615.533461538462,NA
"15148",2013-01-05,"Indiana",616.731346153846,NA
"15149",2013-01-12,"Indiana",617.26,NA
"15150",2013-01-19,"Indiana",620.3375,NA
"15151",2013-01-26,"Indiana",621.834423076923,NA
"15152",2013-02-02,"Indiana",619.784807692308,NA
"15153",2013-02-09,"Indiana",614.071923076923,NA
"15154",2013-02-16,"Indiana",611.604230769231,NA
"15155",2013-02-23,"Indiana",609.424423076923,NA
"15156",2013-03-02,"Indiana",612.226346153846,NA
"15157",2013-03-09,"Indiana",613.233846153846,NA
"15158",2013-03-16,"Indiana",613.719423076923,NA
"15159",2013-03-23,"Indiana",612.417692307692,NA
"15160",2013-03-30,"Indiana",614.14,NA
"15161",2013-04-06,"Indiana",612.618653846154,NA
"15162",2013-04-13,"Indiana",614.981153846154,NA
"15163",2013-04-20,"Indiana",613.584807692308,NA
"15164",2013-04-27,"Indiana",609.381538461539,NA
"15165",2013-05-04,"Indiana",613.6525,NA
"15166",2013-05-11,"Indiana",611.498846153846,NA
"15167",2013-05-18,"Indiana",619.66,NA
"15168",2013-05-25,"Indiana",618.199807692308,NA
"15169",2013-06-01,"Indiana",618.066923076923,NA
"15170",2013-06-08,"Indiana",618.086730769231,NA
"15171",2013-06-15,"Indiana",617.495192307692,NA
"15172",2013-06-22,"Indiana",618.514230769231,NA
"15173",2013-06-29,"Indiana",617.511923076923,NA
"15174",2013-07-06,"Indiana",620.948653846154,NA
"15175",2013-07-13,"Indiana",617.649807692308,NA
"15176",2013-07-20,"Indiana",624.764807692308,NA
"15177",2013-07-27,"Indiana",622.511153846154,NA
"15178",2013-08-03,"Indiana",625.660769230769,NA
"15179",2013-08-10,"Indiana",627.651923076923,NA
"15180",2013-08-17,"Indiana",625.930576923077,NA
"15181",2013-08-24,"Indiana",624.810961538462,NA
"15182",2013-08-31,"Indiana",626.289807692308,NA
"15183",2013-09-07,"Indiana",627.323461538462,NA
"15184",2013-09-14,"Indiana",626.983653846154,NA
"15185",2013-09-21,"Indiana",626.608461538462,NA
"15186",2013-09-28,"Indiana",627.706730769231,NA
"15187",2013-10-05,"Indiana",633.013269230769,NA
"15188",2013-10-12,"Indiana",633.203461538462,NA
"15189",2013-10-19,"Indiana",636.328076923077,NA
"15190",2013-10-26,"Indiana",634.884423076923,NA
"15191",2013-11-02,"Indiana",636.882884615385,NA
"15192",2013-11-09,"Indiana",640.382692307692,NA
"15193",2013-11-16,"Indiana",637.832115384615,NA
"15194",2013-11-23,"Indiana",634.905384615385,NA
"15195",2013-11-30,"Indiana",633.296923076923,NA
"15196",2013-12-07,"Indiana",630.462307692308,NA
"15197",2013-12-14,"Indiana",632.056730769231,NA
"15198",2013-12-21,"Indiana",629.093846153846,NA
"15199",2013-12-28,"Indiana",628.958846153846,NA
"15200",2014-01-04,"Indiana",643.268653846154,NA
"15201",2014-01-11,"Indiana",646.114615384615,NA
"15202",2014-01-18,"Indiana",645.205576923077,NA
"15203",2014-01-25,"Indiana",644.748653846154,NA
"15204",2014-02-01,"Indiana",647.35,NA
"15205",2014-02-08,"Indiana",659.455384615385,NA
"15206",2014-02-15,"Indiana",661.530769230769,NA
"15207",2014-02-22,"Indiana",666.086346153846,NA
"15208",2014-03-01,"Indiana",663.446153846154,NA
"15209",2014-03-08,"Indiana",663.404230769231,NA
"15210",2014-03-15,"Indiana",667.120192307692,NA
"15211",2014-03-22,"Indiana",667.748846153846,NA
"15212",2014-03-29,"Indiana",667.800961538462,NA
"15213",2014-04-05,"Indiana",672.231730769231,NA
"15214",2014-04-12,"Indiana",676.371730769231,NA
"15215",2014-04-19,"Indiana",683.168846153846,NA
"15216",2014-04-26,"Indiana",685.844038461539,NA
"15217",2014-05-03,"Indiana",685.617884615385,NA
"15218",2014-05-10,"Indiana",689.815384615385,NA
"15219",2014-05-17,"Indiana",693.339615384615,NA
"15220",2014-05-24,"Indiana",699.440961538462,NA
"15221",2014-05-31,"Indiana",702.078076923077,NA
"15222",2014-06-07,"Indiana",702.209807692308,NA
"15223",2014-06-14,"Indiana",704.315769230769,NA
"15224",2014-06-21,"Indiana",711.480769230769,NA
"15225",2014-06-28,"Indiana",709.911538461538,NA
"15226",2014-07-05,"Indiana",706.868653846154,NA
"15227",2014-07-12,"Indiana",707.417115384615,NA
"15228",2014-07-19,"Indiana",701.189423076923,NA
"15229",2014-07-26,"Indiana",709.825961538462,NA
"15230",2014-08-02,"Indiana",709.328076923077,NA
"15231",2014-08-09,"Indiana",707.609615384615,NA
"15232",2014-08-16,"Indiana",710.898461538462,NA
"15233",2014-08-23,"Indiana",709.304423076923,NA
"15234",2014-08-30,"Indiana",707.701346153846,NA
"15235",2014-09-06,"Indiana",708.080192307692,NA
"15236",2014-09-13,"Indiana",708.513076923077,NA
"15237",2014-09-20,"Indiana",705.882692307692,NA
"15238",2014-09-27,"Indiana",704.9025,NA
"15239",2014-10-04,"Indiana",699.395576923077,NA
"15240",2014-10-11,"Indiana",701.604807692308,NA
"15241",2014-10-18,"Indiana",703.331153846154,NA
"15242",2014-10-25,"Indiana",702.903269230769,NA
"15243",2014-11-01,"Indiana",697.581538461538,NA
"15244",2014-11-08,"Indiana",695.885576923077,NA
"15245",2014-11-15,"Indiana",701.503846153846,NA
"15246",2014-11-22,"Indiana",705.152115384615,NA
"15247",2014-11-29,"Indiana",709.750769230769,NA
"15248",2014-12-06,"Indiana",709.817884615385,NA
"15249",2014-12-13,"Indiana",716.342692307692,NA
"15250",2014-12-20,"Indiana",716.406538461539,NA
"15251",2014-12-27,"Indiana",715.400769230769,NA
"15252",2015-01-03,"Indiana",699.676923076923,73.9258493589744
"15253",2015-01-10,"Indiana",695.449038461538,72.3056570512821
"15254",2015-01-17,"Indiana",701.059038461538,70.2214262820513
"15255",2015-01-24,"Indiana",704.903076923077,68.3414262820513
"15256",2015-01-31,"Indiana",705.885769230769,66.2825801282051
"15257",2015-02-07,"Indiana",696.725769230769,64.8546955128205
"15258",2015-02-14,"Indiana",699.690769230769,63.6885416666667
"15259",2015-02-21,"Indiana",699.914807692308,62.2250801282051
"15260",2015-02-28,"Indiana",704.551923076923,60.5141185897436
"15261",2015-03-07,"Indiana",705.857307692308,59.5156570512821
"15262",2015-03-14,"Indiana",705.035769230769,57.7808493589744
"15263",2015-03-21,"Indiana",708.969038461539,56.483733974359
"15264",2015-03-28,"Indiana",710.788846153846,54.623733974359
"15265",2015-04-04,"Indiana",708.6825,53.4095032051282
"15266",2015-04-11,"Indiana",703.107115384615,51.4900801282051
"15267",2015-04-18,"Indiana",701.542692307692,49.7500801282051
"15268",2015-04-25,"Indiana",698.545,48.5927724358974
"15269",2015-05-02,"Indiana",700.256923076923,48.5927724358974
"15270",2015-05-09,"Indiana",699.751153846154,48.0600801282051
"15271",2015-05-16,"Indiana",696.786538461538,46.4440544871795
"15272",2015-05-23,"Indiana",693.733269230769,45.188733974359
"15273",2015-05-30,"Indiana",693.803846153846,44.580016025641
"15274",2015-06-06,"Indiana",695.974230769231,42.8595673076923
"15275",2015-06-13,"Indiana",696.223846153846,41.1302724358974
"15276",2015-06-20,"Indiana",695.585,39.0479647435897
"15277",2015-06-27,"Indiana",696.126730769231,37.5884775641026
"15278",2015-07-04,"Indiana",696.727115384615,36.1963621794872
"15279",2015-07-11,"Indiana",696.337115384615,34.8446955128205
"15280",2015-07-18,"Indiana",695.641153846154,33.7934134615385
"15281",2015-07-25,"Indiana",687.174615384615,32.0159134615385
"15282",2015-08-01,"Indiana",682.981153846154,30.5790544871795
"15283",2015-08-08,"Indiana",682.739807692308,28.9530288461538
"15284",2015-08-15,"Indiana",680.765769230769,27.4579807692308
"15285",2015-08-22,"Indiana",682.038269230769,26.2017307692308
"15286",2015-08-29,"Indiana",680.494615384615,24.5848076923077
"15287",2015-09-05,"Indiana",682.2225,23.0464423076923
"15288",2015-09-12,"Indiana",687.071346153846,21.7766346153846
"15289",2015-09-19,"Indiana",688.102884615385,20.1771153846154
"15290",2015-09-26,"Indiana",689.577115384615,18.6958653846154
"15291",2015-10-03,"Indiana",691.296346153846,20.1519230769231
"15292",2015-10-10,"Indiana",692.386923076923,18.8272115384615
"15293",2015-10-17,"Indiana",695.035961538461,17.3370192307692
"15294",2015-10-24,"Indiana",694.775769230769,16.2285576923077
"15295",2015-10-31,"Indiana",699.3375,15.0685576923077
"15296",2015-11-07,"Indiana",699.958846153846,13.9295192307692
"15297",2015-11-14,"Indiana",694.225769230769,12.6970192307692
"15298",2015-11-21,"Indiana",695.739038461538,11.4481730769231
"15299",2015-11-28,"Indiana",693.944807692308,9.33884615384615
"15300",2015-12-05,"Indiana",700.984615384615,6.83615384615385
"15301",2015-12-12,"Indiana",696.791346153846,5.42067307692308
"15302",2015-12-19,"Indiana",701.520384615385,4.05826923076923
"15303",2015-12-26,"Indiana",703.334038461539,3.005
"15304",2016-01-02,"Indiana",706.8675,3.005
"15305",2016-01-09,"Indiana",710.011153846154,3.005
"15306",2016-01-16,"Indiana",706.100961538462,3.005
"15307",2016-01-23,"Indiana",707.533846153846,3.005
"15308",2016-01-30,"Indiana",707.296923076923,3.005
"15309",2016-02-06,"Indiana",708.660769230769,3.005
"15310",2016-02-13,"Indiana",704.803076923077,3.005
"15311",2016-02-20,"Indiana",704.471346153846,3.005
"15312",2016-02-27,"Indiana",701.098076923077,3.005
"15313",2016-03-05,"Indiana",702.272692307692,3.005
"15314",2016-03-12,"Indiana",702.0575,3.005
"15315",2016-03-19,"Indiana",700.925,5.35634615384615
"15316",2016-03-26,"Indiana",700.810769230769,5.35634615384615
"15317",2016-04-02,"Indiana",700.214038461539,5.35634615384615
"15318",2016-04-09,"Indiana",704.536730769231,5.35634615384615
"15319",2016-04-16,"Indiana",705.451730769231,5.35634615384615
"15320",2016-04-23,"Indiana",720.353269230769,5.35634615384615
"15321",2016-04-30,"Indiana",717.977884615385,5.35634615384615
"15322",2016-05-07,"Indiana",718.471346153846,5.35634615384615
"15323",2016-05-14,"Indiana",723.088461538462,5.35634615384615
"15324",2016-05-21,"Indiana",726.221538461538,5.35634615384615
"15325",2016-05-28,"Indiana",726.591538461538,5.35634615384615
"15326",2016-06-04,"Indiana",730.4475,5.35634615384615
"15327",2016-06-11,"Indiana",732.330192307692,5.35634615384615
"15328",2016-06-18,"Indiana",726.518076923077,5.35634615384615
"15329",2016-06-25,"Indiana",728.015961538462,5.35634615384615
"15330",2016-07-02,"Indiana",730.194038461538,5.35634615384615
"15331",2016-07-09,"Indiana",730.090576923077,5.35634615384615
"15332",2016-07-16,"Indiana",732.390576923077,5.35634615384615
"15333",2016-07-23,"Indiana",729.574615384615,5.35634615384615
"15334",2016-07-30,"Indiana",735.833653846154,5.35634615384615
"15335",2016-08-06,"Indiana",738.887692307692,8.19596153846154
"15336",2016-08-13,"Indiana",738.052115384615,8.19596153846154
"15337",2016-08-20,"Indiana",737.492692307692,8.19596153846154
"15338",2016-08-27,"Indiana",749.772884615385,8.19596153846154
