"","year","geography","grade","N","vax","value","percent_surveyed","survey_type"
"552","2009-10","Nevada","Kindergarten",35209,"personal_exempt","1.0",NA,"Random sample"
"553","2010-11","Nevada","Kindergarten",NA,"personal_exempt",NA,NA,NA
"554","2011-12","Nevada","Kindergarten",36557,"personal_exempt","1.5",NA,"2-stage Cluster Sample"
"555","2012-13","Nevada","Kindergarten",36070,"personal_exempt","1.8",NA,"2-stage Cluster Sample"
"556","2021-22","Nevada","Kindergarten",36855,"medical_exempt","0.4",99.2,"Census (pub.), vol. response (pvt.)"
"557","2016-17","Nevada","Kindergarten",36885,"personal_exempt","4.3",NA,"Stratified 2-stage cluster sample"
"558","2017-18","Nevada","Kindergarten",37178,"personal_exempt","3.1",NA,"Stratified 2-stage cluster sample"
"559","2018-19","Nevada","Kindergarten",37971,"personal_exempt","3.2",NA,"Stratified 2-stage cluster sample"
"560","2020-21","Nevada","Kindergarten",34171,"personal_exempt","3.6",94.7,"Census (public). voluntary response (private)"
"561","2019-20","Nevada","Kindergarten",37724,"personal_exempt","3.5",NA,"Census"
"562","2016-17","Nevada","Kindergarten",36885,"full_exempt","4.4",NA,"Stratified 2-stage cluster sample"
"563","2017-18","Nevada","Kindergarten",37178,"full_exempt","3.2",NA,"Stratified 2-stage cluster sample"
"564","2011-12","Nevada","Kindergarten",36557,"full_exempt","1.8",NA,"2-stage Cluster Sample"
"565","2010-11","Nevada","Kindergarten",NA,"full_exempt",NA,NA,NA
"566","2021-22","Nevada","Kindergarten",36855,"personal_exempt","4.4",99.2,"Census (pub.), vol. response (pvt.)"
"567","2009-10","Nevada","Kindergarten",35209,"full_exempt","2.0",NA,"Random sample"
"568","2023-24","Nevada","Kindergarten",31261,"full_exempt","7.1",91.3,"Census"
"569","2023-24","Nevada","Kindergarten",31261,"personal_exempt","6.2",91.3,"Census"
"570","2023-24","Nevada","Kindergarten",31261,"medical_exempt","0.9",91.3,"Census"
"571","2024-25","Nevada","Kindergarten",33272,"personal_exempt","6.7",92.6,"Census (pub.), vol. response (prv.)"
"572","2024-25","Nevada","Kindergarten",33272,"full_exempt","7.1",92.6,"Census (pub.), vol. response (prv.)"
"573","2024-25","Nevada","Kindergarten",33272,"medical_exempt","0.5",92.6,"Census (pub.), vol. response (prv.)"
"574","2022-23","Wyoming","Kindergarten",7060,"full_exempt","4.8",100,"Census"
"575","2022-23","Wyoming","Kindergarten",7060,"personal_exempt","4.6",100,"Census"
"576","2022-23","Wyoming","Kindergarten",7060,"medical_exempt","0.2",100,"Census"
"577","2013-14","Wyoming","Kindergarten",NA,"medical_exempt",NA,NA,"Not conducted"
"578","2012-13","Wyoming","Kindergarten",8133,"medical_exempt","0.3",NA,"Census"
"579","2010-11","Wyoming","Kindergarten",NA,"medical_exempt",NA,NA,NA
"580","2011-12","Wyoming","Kindergarten",NA,"medical_exempt",NA,NA,"Not conducted"
"581","2009-10","Wyoming","Kindergarten",NA,"medical_exempt",NA,NA,"Not conducted"
"582","2020-21","Wyoming","Kindergarten",6923,"medical_exempt","NR",100,"Census"
"583","2019-20","Wyoming","Kindergarten",7913,"medical_exempt","0.3",NA,"Census"
"584","2018-19","Wyoming","Kindergarten",7734,"medical_exempt","0.2",NA,"Census"
"585","2017-18","Wyoming","Kindergarten",NA,"medical_exempt",NA,NA,"Not conducted "
"586","2016-17","Wyoming","Kindergarten",NA,"medical_exempt",NA,NA,"Not conducted"
"587","2015-16","Wyoming","Kindergarten",7825,"medical_exempt","0.2",NA,"Voluntary response"
"588","2014-15","Wyoming","Kindergarten",7983,"medical_exempt","0.3",NA,"Census"
"589","2021-22","Wyoming","Kindergarten",7382,"full_exempt","3.9",100,"Census"
"590","2019-20","Wyoming","Kindergarten",7913,"full_exempt","3.5",NA,"Census"
"591","2020-21","Wyoming","Kindergarten",6923,"full_exempt","3.0",100,"Census"
"592","2017-18","Wyoming","Kindergarten",NA,"full_exempt",NA,NA,"Not conducted "
"593","2018-19","Wyoming","Kindergarten",7734,"full_exempt","2.9",NA,"Census"
"594","2021-22","Wyoming","Kindergarten",7382,"personal_exempt","3.7",100,"Census"
"595","2009-10","Wyoming","Kindergarten",NA,"full_exempt",NA,NA,"Not conducted"
"596","2015-16","Wyoming","Kindergarten",7825,"personal_exempt","2.2",NA,"Voluntary response"
"597","2010-11","Wyoming","Kindergarten",NA,"full_exempt",NA,NA,NA
"598","2011-12","Wyoming","Kindergarten",NA,"full_exempt",NA,NA,"Not conducted"
"599","2015-16","Wyoming","Kindergarten",7825,"full_exempt","2.7",NA,"Voluntary response"
"600","2014-15","Wyoming","Kindergarten",7983,"full_exempt","2.5",NA,"Census"
"601","2013-14","Wyoming","Kindergarten",NA,"full_exempt",NA,NA,"Not conducted"
"602","2012-13","Wyoming","Kindergarten",8133,"full_exempt","2.3",NA,"Census"
"603","2016-17","Wyoming","Kindergarten",NA,"full_exempt",NA,NA,"Not conducted"
"604","2017-18","Wyoming","Kindergarten",NA,"personal_exempt",NA,NA,"Not conducted "
"605","2018-19","Wyoming","Kindergarten",7734,"personal_exempt","2.7",NA,"Census"
"606","2020-21","Wyoming","Kindergarten",6923,"personal_exempt","NR",100,"Census"
"607","2019-20","Wyoming","Kindergarten",7913,"personal_exempt","3.2",NA,"Census"
"608","2014-15","Wyoming","Kindergarten",7983,"personal_exempt","2.2",NA,"Census"
"609","2013-14","Wyoming","Kindergarten",NA,"personal_exempt",NA,NA,"Not conducted"
"610","2012-13","Wyoming","Kindergarten",8133,"personal_exempt","1.9",NA,"Census"
"611","2011-12","Wyoming","Kindergarten",NA,"personal_exempt",NA,NA,"Not conducted"
"612","2010-11","Wyoming","Kindergarten",NA,"personal_exempt",NA,NA,NA
"613","2009-10","Wyoming","Kindergarten",NA,"personal_exempt",NA,NA,"Not conducted"
"614","2021-22","Wyoming","Kindergarten",7382,"medical_exempt","0.2",100,"Census"
"615","2016-17","Wyoming","Kindergarten",NA,"personal_exempt",NA,NA,"Not conducted"
"616","2024-25","Wyoming","Kindergarten",6564,"full_exempt","5.9",100,"Census"
"617","2024-25","Wyoming","Kindergarten",6564,"personal_exempt","5.7",100,"Census"
"618","2024-25","Wyoming","Kindergarten",6564,"medical_exempt","0.2",100,"Census"
"619","2023-24","Wyoming","Kindergarten",6754,"medical_exempt","0.2",100,"Census"
"620","2023-24","Wyoming","Kindergarten",6754,"personal_exempt","5.4",100,"Census"
"621","2023-24","Wyoming","Kindergarten",6754,"full_exempt","5.6",100,"Census"
"622","2011-12","Idaho","Kindergarten",22762,"full_exempt","5.4",NA,"Census"
"623","2012-13","Idaho","Kindergarten",23888,"full_exempt","5.9",NA,"Census"
"624","2013-14","Idaho","Kindergarten",23934,"full_exempt","6.4",NA,"Census"
"625","2014-15","Idaho","Kindergarten",22968,"full_exempt","6.5",NA,"Census"
"626","2015-16","Idaho","Kindergarten",22686,"full_exempt","6.1",NA,"Census"
"627","2016-17","Idaho","Kindergarten",22589,"full_exempt","6.5",NA,"Census"
"628","2017-18","Idaho","Kindergarten",22553,"full_exempt","7.1",NA,"Census"
"629","2021-22","Idaho","Kindergarten",23854,"full_exempt","9.8",99.6,"Census"
"630","2018-19","Idaho","Kindergarten",22995,"full_exempt","7.7",NA,"Census"
"631","2019-20","Idaho","Kindergarten",23301,"full_exempt","7.6",NA,"Census"
"632","2020-21","Idaho","Kindergarten",22677,"full_exempt","8.2",98.3,"Census"
"633","2010-11","Idaho","Kindergarten",NA,"full_exempt",NA,NA,NA
"634","2021-22","Idaho","Kindergarten",23854,"personal_exempt","9.2",99.6,"Census"
"635","2009-10","Idaho","Kindergarten",22624,"full_exempt","3.8",NA,"Census"
"636","2009-10","Idaho","Kindergarten",22624,"personal_exempt","3.5",NA,"Census"
"637","2010-11","Idaho","Kindergarten",NA,"personal_exempt",NA,NA,NA
"638","2011-12","Idaho","Kindergarten",22762,"personal_exempt","5.1",NA,"Census"
"639","2012-13","Idaho","Kindergarten",23888,"personal_exempt","5.5",NA,"Census"
"640","2013-14","Idaho","Kindergarten",23934,"personal_exempt","6.1",NA,"Census"
"641","2014-15","Idaho","Kindergarten",22968,"personal_exempt","6.2",NA,"Census"
"642","2015-16","Idaho","Kindergarten",22686,"personal_exempt","5.8",NA,"Census"
"643","2016-17","Idaho","Kindergarten",22589,"personal_exempt","6.2",NA,"Census"
"644","2017-18","Idaho","Kindergarten",22553,"personal_exempt","6.7",NA,"Census"
"645","2018-19","Idaho","Kindergarten",22995,"personal_exempt","7.4",NA,"Census"
"646","2020-21","Idaho","Kindergarten",22677,"personal_exempt","7.9",98.3,"Census"
"647","2019-20","Idaho","Kindergarten",23301,"personal_exempt","7.2",NA,"Census"
"648","2014-15","Idaho","Kindergarten",22968,"medical_exempt","0.3",NA,"Census"
"649","2015-16","Idaho","Kindergarten",22686,"medical_exempt","0.3",NA,"Census"
"650","2016-17","Idaho","Kindergarten",22589,"medical_exempt","0.4",NA,"Census"
"651","2017-18","Idaho","Kindergarten",22553,"medical_exempt","0.4",NA,"Census"
"652","2010-11","Idaho","Kindergarten",NA,"medical_exempt",NA,NA,NA
"653","2011-12","Idaho","Kindergarten",22762,"medical_exempt","0.3",NA,"Census"
"654","2012-13","Idaho","Kindergarten",23888,"medical_exempt","0.4",NA,"Census"
"655","2013-14","Idaho","Kindergarten",23934,"medical_exempt","0.4",NA,"Census"
"656","2019-20","Idaho","Kindergarten",23301,"medical_exempt","0.3",NA,"Census"
"657","2018-19","Idaho","Kindergarten",22995,"medical_exempt","0.4",NA,"Census"
"658","2020-21","Idaho","Kindergarten",22677,"medical_exempt","0.3",98.3,"Census"
"659","2021-22","Idaho","Kindergarten",23854,"medical_exempt","0.5",99.6,"Census"
"660","2009-10","Idaho","Kindergarten",22624,"medical_exempt","0.3",NA,"Census"
"661","2023-24","Idaho","Kindergarten",22376,"medical_exempt","0.4",100,"Census"
"662","2023-24","Idaho","Kindergarten",22376,"personal_exempt","13.9",100,"Census"
"663","2023-24","Idaho","Kindergarten",22376,"full_exempt","14.3",100,"Census"
"664","2024-25","Idaho","Kindergarten",22242,"medical_exempt","0.3",99.5,"Census"
"665","2024-25","Idaho","Kindergarten",22242,"personal_exempt","15.1",99.5,"Census"
"666","2024-25","Idaho","Kindergarten",22242,"full_exempt","15.4",99.5,"Census"
"667","2020-21","Vermont","Kindergarten",5535,"personal_exempt","3.1",100,"Census"
"668","2019-20","Vermont","Kindergarten",6293,"personal_exempt","3.5",NA,"Census"
"669","2018-19","Vermont","Kindergarten",6126,"personal_exempt","4.4",NA,"Census"
"670","2017-18","Vermont","Kindergarten",6255,"personal_exempt","3.6",NA,"Census"
"671","2016-17","Vermont","Kindergarten",6344,"personal_exempt","3.7",NA,"Census"
"672","2021-22","Vermont","Kindergarten",6126,"medical_exempt","0.1",100,"Census"
"673","2009-10","Vermont","Kindergarten",6713,"personal_exempt","5.3",NA,"Census"
"674","2010-11","Vermont","Kindergarten",NA,"personal_exempt",NA,NA,NA
"675","2011-12","Vermont","Kindergarten",6548,"personal_exempt","5.4",NA,"Census"
"676","2012-13","Vermont","Kindergarten",6792,"personal_exempt","5.7",NA,"Census"
"677","2013-14","Vermont","Kindergarten",6771,"personal_exempt","6.1",NA,"Census"
"678","2014-15","Vermont","Kindergarten",6277,"personal_exempt","5.9",NA,"Census"
"679","2015-16","Vermont","Kindergarten",6366,"personal_exempt","5.5",NA,"Census"
"680","2020-21","Vermont","Kindergarten",5535,"full_exempt","3.2",100,"Census"
"681","2019-20","Vermont","Kindergarten",6293,"full_exempt","3.7",NA,"Census"
"682","2018-19","Vermont","Kindergarten",6126,"medical_exempt","0.3",NA,"Census"
"683","2019-20","Vermont","Kindergarten",6293,"medical_exempt","0.1",NA,"Census"
"684","2020-21","Vermont","Kindergarten",5535,"medical_exempt","0.1",100,"Census"
"685","2018-19","Vermont","Kindergarten",6126,"full_exempt","4.7",NA,"Census"
"686","2021-22","Vermont","Kindergarten",6126,"full_exempt","3.3",100,"Census"
"687","2012-13","Vermont","Kindergarten",6792,"full_exempt","6.1",NA,"Census"
"688","2013-14","Vermont","Kindergarten",6771,"full_exempt","6.2",NA,"Census"
"689","2014-15","Vermont","Kindergarten",6277,"full_exempt","6.1",NA,"Census"
"690","2015-16","Vermont","Kindergarten",6366,"full_exempt","5.7",NA,"Census"
"691","2016-17","Vermont","Kindergarten",6344,"full_exempt","3.9",NA,"Census"
"692","2017-18","Vermont","Kindergarten",6255,"full_exempt","3.8",NA,"Census"
"693","2011-12","Vermont","Kindergarten",6548,"full_exempt","5.7",NA,"Census"
"694","2010-11","Vermont","Kindergarten",NA,"full_exempt",NA,NA,NA
"695","2021-22","Vermont","Kindergarten",6126,"personal_exempt","3.2",100,"Census"
"696","2009-10","Vermont","Kindergarten",6713,"full_exempt","5.8",NA,"Census"
"697","2014-15","Vermont","Kindergarten",6277,"medical_exempt","0.2",NA,"Census"
"698","2015-16","Vermont","Kindergarten",6366,"medical_exempt","0.1",NA,"Census"
"699","2016-17","Vermont","Kindergarten",6344,"medical_exempt","0.2",NA,"Census"
"700","2017-18","Vermont","Kindergarten",6255,"medical_exempt","0.2",NA,"Census"
"701","2009-10","Vermont","Kindergarten",6713,"medical_exempt","0.5",NA,"Census"
"702","2011-12","Vermont","Kindergarten",6548,"medical_exempt","0.3",NA,"Census"
"703","2010-11","Vermont","Kindergarten",NA,"medical_exempt",NA,NA,NA
"704","2012-13","Vermont","Kindergarten",6792,"medical_exempt","0.4",NA,"Census"
"705","2013-14","Vermont","Kindergarten",6771,"medical_exempt","0.2",NA,"Census"
"706","2023-24","Vermont","Kindergarten",5630,"full_exempt","4.0",100,"Census"
"707","2023-24","Vermont","Kindergarten",5630,"personal_exempt","3.8",100,"Census"
"708","2023-24","Vermont","Kindergarten",5630,"medical_exempt","0.2",100,"Census"
"709","2024-25","Vermont","Kindergarten",5432,"full_exempt","3.9",100,"Census"
"710","2024-25","Vermont","Kindergarten",5432,"personal_exempt","3.7",100,"Census"
"711","2024-25","Vermont","Kindergarten",5432,"medical_exempt","0.2",100,"Census"
"712","2022-23","Iowa","Kindergarten",39178,"full_exempt","3.0",100,"Census"
"713","2022-23","Iowa","Kindergarten",39178,"medical_exempt","0.2",100,"Census"
"714","2022-23","Iowa","Kindergarten",39178,"personal_exempt","2.8",100,"Census"
"715","2022-23","Georgia","Kindergarten",123771,"personal_exempt","3.7",100,"Census"
"716","2022-23","Georgia","Kindergarten",123771,"medical_exempt","0.1",100,"Census"
"717","2022-23","Georgia","Kindergarten",123771,"full_exempt","3.8",100,"Census"
"718","2022-23","Kansas","Kindergarten",35543,"personal_exempt","2.6",85,"Census"
"719","2022-23","Kansas","Kindergarten",35543,"medical_exempt","0.3",85,"Census"
"720","2022-23","Kansas","Kindergarten",35543,"full_exempt","2.9",85,"Census"
"721","2022-23","Idaho","Kindergarten",23721,"personal_exempt","11.5",99.3,"Census"
"722","2022-23","Idaho","Kindergarten",23721,"medical_exempt","0.5",99.3,"Census"
"723","2022-23","Idaho","Kindergarten",23721,"full_exempt","12.1",99.3,"Census"
"724","2024-25","Michigan","Kindergarten",107636,"medical_exempt","0.3",100,"Census"
"725","2024-25","Michigan","Kindergarten",107636,"full_exempt","6.8",100,"Census"
"726","2024-25","Michigan","Kindergarten",107636,"personal_exempt","6.5",100,"Census"
"727","2016-17","Michigan","Kindergarten",118777,"personal_exempt","3.5",NA,"Census"
"728","2017-18","Michigan","Kindergarten",119028,"personal_exempt","4.0",NA,"Census"
"729","2018-19","Michigan","Kindergarten",118632,"personal_exempt","4.3",NA,"Census"
"730","2020-21","Michigan","Kindergarten",106657,"personal_exempt","3.5",100,"Census"
"731","2019-20","Michigan","Kindergarten",120565,"personal_exempt","4.2",NA,"Census"
"732","2023-24","Michigan","Kindergarten",110156,"medical_exempt","0.2",100,"Census"
"733","2023-24","Michigan","Kindergarten",110156,"personal_exempt","5.4",100,"Census"
"734","2023-24","Michigan","Kindergarten",110156,"full_exempt","5.6",100,"Census"
"735","2022-23","Nebraska","Kindergarten",23176,"personal_exempt","2.1",100,"Census"
"736","2022-23","Nebraska","Kindergarten",23176,"full_exempt","2.6",100,"Census"
"737","2022-23","Nebraska","Kindergarten",23176,"medical_exempt","0.5",100,"Census"
"738","2022-23","Massachusetts","Kindergarten",66041,"full_exempt","1.4",100,"Census"
"739","2022-23","Massachusetts","Kindergarten",66041,"medical_exempt","0.2",100,"Census"
"740","2022-23","Massachusetts","Kindergarten",66041,"personal_exempt","1.2",100,"Census"
"741","2024-25","TX-City of San Antonio","Kindergarten",24929,"medical_exempt","0.3",100,"Census"
"742","2024-25","TX-City of San Antonio","Kindergarten",24929,"personal_exempt","3.0",100,"Census"
"743","2024-25","TX-City of San Antonio","Kindergarten",24929,"full_exempt","3.2",100,"Census"
"744","2022-23","Alaska","Kindergarten",9650,"medical_exempt","0.7",88.8,"Vol. response (pub.), not conducted (pvt.)"
"745","2022-23","Alaska","Kindergarten",9650,"full_exempt","5.7",88.8,"Vol. response (pub.), not conducted (pvt.)"
"746","2022-23","Alaska","Kindergarten",9650,"personal_exempt","5.0",88.8,"Vol. response (pub.), not conducted (pvt.)"
"747","2011-12","Maryland","Kindergarten",72957,"full_exempt","0.9",NA,"Voluntary Response"
"748","2016-17","Maryland","Kindergarten",71467,"full_exempt","1.4",NA,"Census"
"749","2017-18","Maryland","Kindergarten",68528,"full_exempt","1.5",NA,"Census"
"750","2012-13","Maryland","Kindergarten",75007,"full_exempt","1.0",NA,"Voluntary Response"
"751","2013-14","Maryland","Kindergarten",75659,"full_exempt","1.0",NA,"Census"
"752","2014-15","Maryland","Kindergarten",75391,"full_exempt","1.2",NA,"Census (public); Voluntary response (private)"
"753","2015-16","Maryland","Kindergarten",72012,"full_exempt","1.3",NA,"Census (public); Voluntary response (private)"
"754","2010-11","Maryland","Kindergarten",NA,"full_exempt",NA,NA,NA
"755","2009-10","Maryland","Kindergarten",75061,"full_exempt","0.8",NA,"Voluntary response"
"756","2021-22","Maryland","Kindergarten",53866,"personal_exempt","1.0",98.4,"Census"
"757","2019-20","Maryland","Kindergarten",72443,"full_exempt","1.4",NA,"Census (public). voluntary response (private)"
"758","2020-21","Maryland","Kindergarten",65764,"full_exempt","0.9",75.6,"Census (public). voluntary response (private)"
"759","2021-22","Maryland","Kindergarten",53866,"full_exempt","1.5",98.4,"Census"
"760","2016-17","Maryland","Kindergarten",71467,"personal_exempt","0.9",NA,"Census"
"761","2017-18","Maryland","Kindergarten",68528,"personal_exempt","0.9",NA,"Census"
"762","2018-19","Maryland","Kindergarten",71431,"personal_exempt","1.1",NA,"Census"
"763","2020-21","Maryland","Kindergarten",65764,"personal_exempt","0.8",75.6,"Census (public). voluntary response (private)"
"764","2019-20","Maryland","Kindergarten",72443,"personal_exempt","1.0",NA,"Census (public). voluntary response (private)"
"765","2018-19","Maryland","Kindergarten",71431,"full_exempt","1.5",NA,"Census"
"766","2021-22","Maryland","Kindergarten",53866,"medical_exempt","0.5",98.4,"Census"
"767","2009-10","Maryland","Kindergarten",75061,"medical_exempt","0.3",NA,"Voluntary response"
"768","2010-11","Maryland","Kindergarten",NA,"medical_exempt",NA,NA,NA
"769","2011-12","Maryland","Kindergarten",72957,"medical_exempt","0.3",NA,"Voluntary Response"
"770","2012-13","Maryland","Kindergarten",75007,"medical_exempt","0.3",NA,"Voluntary Response"
"771","2013-14","Maryland","Kindergarten",75659,"medical_exempt","0.3",NA,"Census"
"772","2014-15","Maryland","Kindergarten",75391,"medical_exempt","0.4",NA,"Census (public); Voluntary response (private)"
"773","2015-16","Maryland","Kindergarten",72012,"medical_exempt","0.5",NA,"Census (public); Voluntary response (private)"
"774","2016-17","Maryland","Kindergarten",71467,"medical_exempt","0.5",NA,"Census"
"775","2017-18","Maryland","Kindergarten",68528,"medical_exempt","0.6",NA,"Census"
"776","2015-16","Maryland","Kindergarten",72012,"personal_exempt","0.8",NA,"Census (public); Voluntary response (private)"
"777","2013-14","Maryland","Kindergarten",75659,"personal_exempt","0.7",NA,"Census"
"778","2014-15","Maryland","Kindergarten",75391,"personal_exempt","0.8",NA,"Census (public); Voluntary response (private)"
"779","2009-10","Maryland","Kindergarten",75061,"personal_exempt","0.5",NA,"Voluntary response"
"780","2010-11","Maryland","Kindergarten",NA,"personal_exempt",NA,NA,NA
"781","2011-12","Maryland","Kindergarten",72957,"personal_exempt","0.6",NA,"Voluntary Response"
"782","2012-13","Maryland","Kindergarten",75007,"personal_exempt","0.7",NA,"Voluntary Response"
"783","2019-20","Maryland","Kindergarten",72443,"medical_exempt","0.4",NA,"Census (public). voluntary response (private)"
"784","2018-19","Maryland","Kindergarten",71431,"medical_exempt","0.4",NA,"Census"
"785","2020-21","Maryland","Kindergarten",65764,"medical_exempt","0.2",75.6,"Census (public). voluntary response (private)"
"786","2024-25","Maryland","Kindergarten",66135,"medical_exempt","0.5",95.6,"Census (pub.), vol. response (prv.)"
"787","2024-25","Maryland","Kindergarten",66135,"full_exempt","2.2",95.6,"Census (pub.), vol. response (prv.)"
"788","2024-25","Maryland","Kindergarten",66135,"personal_exempt","1.7",95.6,"Census (pub.), vol. response (prv.)"
"789","2023-24","Maryland","Kindergarten",63224,"medical_exempt","0.7",100,"Census"
"790","2023-24","Maryland","Kindergarten",63224,"personal_exempt","1.5",100,"Census"
"791","2023-24","Maryland","Kindergarten",63224,"full_exempt","2.2",100,"Census"
"792","2022-23","Texas","Kindergarten",381680,"medical_exempt","0.2",98,"Census"
"793","2022-23","Texas","Kindergarten",381680,"personal_exempt","3.3",98,"Census"
"794","2011-12","Montana","Kindergarten",12128,"full_exempt","3.0",NA,"Census"
"795","2010-11","Montana","Kindergarten",NA,"full_exempt",NA,NA,NA
"796","2016-17","Montana","Kindergarten",11956,"full_exempt","3.7",NA,"Census"
"797","2017-18","Montana","Kindergarten",12188,"full_exempt","4.3",NA,"Census"
"798","2019-20","Montana","Kindergarten",12501,"full_exempt","4.3",NA,"Census"
"799","2020-21","Montana","Kindergarten",11279,"full_exempt","3.5",100,"Census"
"800","2016-17","Montana","Kindergarten",11956,"personal_exempt","3.3",NA,"Census"
"801","2017-18","Montana","Kindergarten",12188,"personal_exempt","3.9",NA,"Census"
"802","2018-19","Montana","Kindergarten",12480,"personal_exempt","4.2",NA,"Census"
"803","2020-21","Montana","Kindergarten",11279,"personal_exempt","3.3",100,"Census"
"804","2019-20","Montana","Kindergarten",12501,"personal_exempt","4.0",NA,"Census"
"805","2015-16","Montana","Kindergarten",11484,"personal_exempt","3.4",NA,"Census"
"806","2013-14","Montana","Kindergarten",12855,"personal_exempt","3.3",NA,"Census"
"807","2014-15","Montana","Kindergarten",12501,"personal_exempt","3.6",NA,"Census (public); Voluntary response (private)"
"808","2009-10","Montana","Kindergarten",12335,"personal_exempt","2.2",NA,"Census"
"809","2010-11","Montana","Kindergarten",NA,"personal_exempt",NA,NA,NA
"810","2011-12","Montana","Kindergarten",12128,"personal_exempt","2.6",NA,"Census"
"811","2012-13","Montana","Kindergarten",12516,"personal_exempt","3.0",NA,"Census"
"812","2018-19","Montana","Kindergarten",12480,"full_exempt","4.5",NA,"Census"
"813","2014-15","Montana","Kindergarten",12501,"medical_exempt","0.3",NA,"Census (public); Voluntary response (private)"
"814","2015-16","Montana","Kindergarten",11484,"medical_exempt","0.4",NA,"Census"
"815","2016-17","Montana","Kindergarten",11956,"medical_exempt","0.4",NA,"Census"
"816","2017-18","Montana","Kindergarten",12188,"medical_exempt","0.4",NA,"Census"
"817","2009-10","Montana","Kindergarten",12335,"medical_exempt","1.0",NA,"Census"
"818","2019-20","Montana","Kindergarten",12501,"medical_exempt","0.2",NA,"Census"
"819","2018-19","Montana","Kindergarten",12480,"medical_exempt","0.2",NA,"Census"
"820","2020-21","Montana","Kindergarten",11279,"medical_exempt","0.2",100,"Census"
"821","2012-13","Montana","Kindergarten",12516,"full_exempt","3.5",NA,"Census"
"822","2013-14","Montana","Kindergarten",12855,"full_exempt","3.6",NA,"Census"
"823","2014-15","Montana","Kindergarten",12501,"full_exempt","3.9",NA,"Census (public); Voluntary response (private)"
"824","2015-16","Montana","Kindergarten",11484,"full_exempt","3.8",NA,"Census"
"825","2009-10","Montana","Kindergarten",12335,"full_exempt","3.1",NA,"Census"
"826","2010-11","Montana","Kindergarten",NA,"medical_exempt",NA,NA,NA
"827","2011-12","Montana","Kindergarten",12128,"medical_exempt","0.4",NA,"Census"
"828","2012-13","Montana","Kindergarten",12516,"medical_exempt","0.4",NA,"Census"
"829","2013-14","Montana","Kindergarten",12855,"medical_exempt","0.3",NA,"Census"
"830","2022-23","Vermont","Kindergarten",5816,"personal_exempt","3.3",100,"Census"
"831","2022-23","Vermont","Kindergarten",5816,"medical_exempt","0.2",100,"Census"
"832","2022-23","Vermont","Kindergarten",5816,"full_exempt","3.6",100,"Census"
"833","2022-23","Mississippi","Kindergarten",36048,"medical_exempt","0.2",100,"Census"
"834","2022-23","Mississippi","Kindergarten",36048,"full_exempt","0.2",100,"Census"
"835","2022-23","Ohio","Kindergarten",134893,"full_exempt","3.8",93.7,"Census (pub.), vol. response (pvt.)"
"836","2022-23","Ohio","Kindergarten",134893,"medical_exempt","0.2",93.7,"Census (pub.), vol. response (pvt.)"
"837","2022-23","Ohio","Kindergarten",134893,"personal_exempt","3.6",93.7,"Census (pub.), vol. response (pvt.)"
"838","2020-21","Tennessee","Kindergarten",73819,"full_exempt","1.9",100,"Census"
"839","2019-20","Tennessee","Kindergarten",80595,"full_exempt","2.0",NA,"Census"
"840","2021-22","Tennessee","Kindergarten",79120,"full_exempt","2.4",100,"Census"
"841","2018-19","Tennessee","Kindergarten",78630,"full_exempt","1.9",NA,"Census"
"842","2012-13","Tennessee","Kindergarten",85801,"full_exempt","1.2",NA,"Census"
"843","2013-14","Tennessee","Kindergarten",80212,"full_exempt","1.1",NA,"Census"
"844","2014-15","Tennessee","Kindergarten",78276,"full_exempt","1.1",NA,"Census"
"845","2015-16","Tennessee","Kindergarten",79233,"full_exempt","1.1",NA,"Census"
"846","2016-17","Tennessee","Kindergarten",78169,"full_exempt","1.3",NA,"Census"
"847","2017-18","Tennessee","Kindergarten",78743,"full_exempt","1.5",NA,"Census"
"848","2011-12","Tennessee","Kindergarten",83950,"full_exempt","0.7",NA,"Census"
"849","2010-11","Tennessee","Kindergarten",NA,"full_exempt",NA,NA,NA
"850","2009-10","Tennessee","Kindergarten",90811,"personal_exempt","0.5",NA,"Voluntary response"
"851","2010-11","Tennessee","Kindergarten",NA,"personal_exempt",NA,NA,NA
"852","2011-12","Tennessee","Kindergarten",83950,"personal_exempt","0.5",NA,"Census"
"853","2012-13","Tennessee","Kindergarten",85801,"personal_exempt","1.1",NA,"Census"
"854","2013-14","Tennessee","Kindergarten",80212,"personal_exempt","1.0",NA,"Census"
"855","2014-15","Tennessee","Kindergarten",78276,"personal_exempt","0.9",NA,"Census"
"856","2015-16","Tennessee","Kindergarten",79233,"personal_exempt","0.9",NA,"Census"
"857","2020-21","Tennessee","Kindergarten",73819,"personal_exempt","1.8",100,"Census"
"858","2019-20","Tennessee","Kindergarten",80595,"personal_exempt","1.9",NA,"Census"
"859","2018-19","Tennessee","Kindergarten",78630,"personal_exempt","1.8",NA,"Census"
"860","2017-18","Tennessee","Kindergarten",78743,"personal_exempt","1.4",NA,"Census"
"861","2016-17","Tennessee","Kindergarten",78169,"personal_exempt","1.1",NA,"Census"
"862","2021-22","Tennessee","Kindergarten",79120,"personal_exempt","2.3",100,"Census"
"863","2009-10","Tennessee","Kindergarten",90811,"full_exempt","0.5",NA,"Voluntary response"
"864","2018-19","Tennessee","Kindergarten",78630,"medical_exempt","0.2",NA,"Census"
"865","2019-20","Tennessee","Kindergarten",80595,"medical_exempt","0.1",NA,"Census"
