"","state","date","hosp_rate","Level","hosp_rate_3m","scale_age"
"2042","Georgia","2024-08-31",1,"1-4 Years",1.33333333333333,5
"2043","Georgia","2024-09-07",3.5,"1-4 Years",2.33333333333333,8.75
"2044","Georgia","2024-09-14",2.5,"1-4 Years",2.33333333333333,8.75
"2045","Georgia","2024-09-21",3.5,"1-4 Years",3.16666666666667,11.875
"2046","Georgia","2024-09-28",5.1,"1-4 Years",3.7,13.875
"2047","Georgia","2024-10-05",4.6,"1-4 Years",4.4,16.5
"2048","Georgia","2024-10-12",6.6,"1-4 Years",5.43333333333333,20.375
"2049","Georgia","2024-10-19",8.1,"1-4 Years",6.43333333333333,24.125
"2050","Georgia","2024-10-26",13.2,"1-4 Years",9.3,34.875
"2051","Georgia","2024-11-02",17.2,"1-4 Years",12.8333333333333,48.125
"2052","Georgia","2024-11-09",18.8,"1-4 Years",16.4,61.5
"2053","Georgia","2024-11-16",24.8,"1-4 Years",20.2666666666667,76
"2054","Georgia","2024-11-23",24.3,"1-4 Years",22.6333333333333,84.875
"2055","Georgia","2024-11-30",30.9,"1-4 Years",26.6666666666667,100
"2056","Georgia","2024-12-07",23.8,"1-4 Years",26.3333333333333,98.75
"2057","Georgia","2024-12-14",20.8,"1-4 Years",25.1666666666667,94.375
"2058","Georgia","2024-12-21",24.3,"1-4 Years",22.9666666666667,86.125
"2059","Georgia","2024-12-28",22.3,"1-4 Years",22.4666666666667,84.25
"2060","Georgia","2025-01-04",8.6,"1-4 Years",18.4,69
"2061","Georgia","2025-01-11",7.1,"1-4 Years",12.6666666666667,47.5
"2062","Georgia","2025-01-18",6.1,"1-4 Years",7.26666666666667,27.25
"2063","Georgia","2025-01-25",4.1,"1-4 Years",5.76666666666667,21.625
"2064","Georgia","2025-02-01",2.5,"1-4 Years",4.23333333333333,15.875
"2065","Georgia","2025-02-08",3.5,"1-4 Years",3.36666666666667,12.625
"2066","Georgia","2025-02-15",3.5,"1-4 Years",3.16666666666667,11.875
"2067","Georgia","2025-02-22",1,"1-4 Years",2.66666666666667,10
"2068","Georgia","2025-03-01",1,"1-4 Years",1.83333333333333,6.875
"2069","Georgia","2025-03-08",2.5,"1-4 Years",1.5,5.625
"2070","Georgia","2025-03-15",2,"1-4 Years",1.83333333333333,6.875
"2071","Georgia","2025-03-22",0.5,"1-4 Years",1.66666666666667,6.25
"2072","Georgia","2025-03-29",1,"1-4 Years",1.16666666666667,4.375
"2073","Georgia","2025-04-05",1.5,"1-4 Years",1,3.75
"2074","Georgia","2025-04-12",1,"1-4 Years",1.16666666666667,4.375
"2075","Georgia","2025-04-19",0,"1-4 Years",0.833333333333333,3.125
"2076","Georgia","2025-04-26",1,"1-4 Years",0.666666666666667,2.5
"2077","Georgia","2025-05-03",1,"1-4 Years",0.666666666666667,2.5
"2078","Georgia","2025-05-10",1,"1-4 Years",1,3.75
"2079","Georgia","2025-05-17",0,"1-4 Years",0.666666666666667,2.5
"2080","Georgia","2025-05-24",1,"1-4 Years",0.666666666666667,2.5
"2081","Georgia","2025-05-31",1,"1-4 Years",0.666666666666667,2.5
"2082","Georgia","2025-06-07",0,"1-4 Years",0.666666666666667,2.5
"2083","Georgia","2025-06-14",1,"1-4 Years",0.666666666666667,2.5
"2084","Georgia","2025-06-21",0,"1-4 Years",0.333333333333333,1.25
"2085","Georgia","2025-06-28",0,"1-4 Years",0.333333333333333,1.25
"2086","Georgia","2025-07-05",0,"1-4 Years",0,0
"2087","Georgia","2025-07-12",1,"1-4 Years",0.333333333333333,1.25
"2088","Georgia","2025-07-19",0,"1-4 Years",0.333333333333333,1.25
"2089","Georgia","2025-07-26",0,"1-4 Years",0.333333333333333,1.25
"2090","Georgia","2025-08-02",0.5,"1-4 Years",0.166666666666667,0.625
"2091","Georgia","2023-07-01",0.1,"18-49 Years",0.1,7.5
"2092","Georgia","2023-07-08",0,"18-49 Years",0.05,3.75
"2093","Georgia","2023-07-15",0,"18-49 Years",0.0333333333333333,2.5
"2094","Georgia","2023-07-22",0.1,"18-49 Years",0.0333333333333333,2.5
"2095","Georgia","2023-07-29",0,"18-49 Years",0.0333333333333333,2.5
"2096","Georgia","2023-08-05",0,"18-49 Years",0.0333333333333333,2.5
"2097","Georgia","2023-08-12",0.1,"18-49 Years",0.0333333333333333,2.5
"2098","Georgia","2023-08-19",0.1,"18-49 Years",0.0666666666666667,5
"2099","Georgia","2023-08-26",0.2,"18-49 Years",0.133333333333333,10
"2100","Georgia","2023-09-02",0.2,"18-49 Years",0.166666666666667,12.5
"2101","Georgia","2023-09-09",0.1,"18-49 Years",0.166666666666667,12.5
"2102","Georgia","2023-09-16",0.3,"18-49 Years",0.2,15
"2103","Georgia","2023-09-23",0.2,"18-49 Years",0.2,15
"2104","Georgia","2023-09-30",0.4,"18-49 Years",0.3,22.5
"2105","Georgia","2023-10-07",0.4,"18-49 Years",0.333333333333333,25
"2106","Georgia","2023-10-14",0.7,"18-49 Years",0.5,37.5
"2107","Georgia","2023-10-21",0.2,"18-49 Years",0.433333333333333,32.5
"2108","Georgia","2023-10-28",0.7,"18-49 Years",0.533333333333333,40
"2109","Georgia","2023-11-04",0.6,"18-49 Years",0.5,37.5
"2110","Georgia","2023-11-11",0.8,"18-49 Years",0.7,52.5
"2111","Georgia","2023-11-18",0.6,"18-49 Years",0.666666666666667,50
"2112","Georgia","2023-11-25",0.6,"18-49 Years",0.666666666666667,50
"2113","Georgia","2023-12-02",0.8,"18-49 Years",0.666666666666667,50
"2114","Georgia","2023-12-09",0.3,"18-49 Years",0.566666666666667,42.5
"2115","Georgia","2023-12-16",0.6,"18-49 Years",0.566666666666667,42.5
"2116","Georgia","2023-12-23",0.4,"18-49 Years",0.433333333333333,32.5
"2117","Georgia","2023-12-30",0.4,"18-49 Years",0.466666666666667,35
"2118","Georgia","2024-01-06",0.4,"18-49 Years",0.4,30
"2119","Georgia","2024-01-13",0.3,"18-49 Years",0.366666666666667,27.5
"2120","Georgia","2024-01-20",0.3,"18-49 Years",0.333333333333333,25
"2121","Georgia","2024-01-27",0.4,"18-49 Years",0.333333333333333,25
"2122","Georgia","2024-02-03",0.4,"18-49 Years",0.366666666666667,27.5
"2123","Georgia","2024-02-10",0.2,"18-49 Years",0.333333333333333,25
"2124","Georgia","2024-02-17",0.3,"18-49 Years",0.3,22.5
"2125","Georgia","2024-02-24",0.1,"18-49 Years",0.2,15
"2126","Georgia","2024-03-02",0.4,"18-49 Years",0.266666666666667,20
"2127","Georgia","2024-03-09",0.2,"18-49 Years",0.233333333333333,17.5
"2128","Georgia","2024-03-16",0.2,"18-49 Years",0.266666666666667,20
"2129","Georgia","2024-03-23",0.1,"18-49 Years",0.166666666666667,12.5
"2130","Georgia","2024-03-30",0.1,"18-49 Years",0.133333333333333,10
"2131","Georgia","2024-04-06",0.1,"18-49 Years",0.1,7.5
"2132","Georgia","2024-04-13",0,"18-49 Years",0.0666666666666667,5
"2133","Georgia","2024-04-20",0,"18-49 Years",0.0333333333333333,2.5
"2134","Georgia","2024-04-27",0.1,"18-49 Years",0.0333333333333333,2.5
"2135","Georgia","2024-05-04",0.1,"18-49 Years",0.0666666666666667,5
"2136","Georgia","2024-05-11",0.1,"18-49 Years",0.1,7.5
"2137","Georgia","2024-05-18",0.1,"18-49 Years",0.1,7.5
"2138","Georgia","2024-05-25",0.1,"18-49 Years",0.1,7.5
"2139","Georgia","2024-06-01",0.1,"18-49 Years",0.1,7.5
"2140","Georgia","2024-06-08",0.1,"18-49 Years",0.1,7.5
"2141","Georgia","2024-06-15",0,"18-49 Years",0.0666666666666667,5
"2142","Georgia","2024-06-22",0,"18-49 Years",0.0333333333333333,2.5
"2143","Georgia","2024-06-29",0,"18-49 Years",0,0
"2144","Georgia","2024-07-06",0,"18-49 Years",0,0
"2145","Georgia","2024-07-13",0,"18-49 Years",0,0
"2146","Georgia","2024-07-20",0.1,"18-49 Years",0.0333333333333333,2.5
"2147","Georgia","2024-07-27",0,"18-49 Years",0.0333333333333333,2.5
"2148","Georgia","2024-08-03",0,"18-49 Years",0.0333333333333333,2.5
"2149","Georgia","2024-08-10",0,"18-49 Years",0,0
"2150","Georgia","2024-08-17",0,"18-49 Years",0,0
"2151","Georgia","2024-08-24",0,"18-49 Years",0,0
"2152","Georgia","2024-08-31",0.1,"18-49 Years",0.0333333333333333,2.5
"2153","Georgia","2024-09-07",0.1,"18-49 Years",0.0666666666666667,5
"2154","Georgia","2024-09-14",0.1,"18-49 Years",0.1,7.5
"2155","Georgia","2024-09-21",0.1,"18-49 Years",0.1,7.5
"2156","Georgia","2024-09-28",0.1,"18-49 Years",0.1,7.5
"2157","Georgia","2024-10-05",0.1,"18-49 Years",0.1,7.5
"2158","Georgia","2024-10-12",0.2,"18-49 Years",0.133333333333333,10
"2159","Georgia","2024-10-19",0.3,"18-49 Years",0.2,15
"2160","Georgia","2024-10-26",0.3,"18-49 Years",0.266666666666667,20
"2161","Georgia","2024-11-02",0.4,"18-49 Years",0.333333333333333,25
"2162","Georgia","2024-11-09",0.6,"18-49 Years",0.433333333333333,32.5
"2163","Georgia","2024-11-16",0.7,"18-49 Years",0.566666666666667,42.5
"2164","Georgia","2024-11-23",1.2,"18-49 Years",0.833333333333333,62.5
"2165","Georgia","2024-11-30",0.8,"18-49 Years",0.9,67.5
"2166","Georgia","2024-12-07",1.1,"18-49 Years",1.03333333333333,77.5
"2167","Georgia","2024-12-14",1.1,"18-49 Years",1,75
"2168","Georgia","2024-12-21",1.1,"18-49 Years",1.1,82.5
"2169","Georgia","2024-12-28",1.3,"18-49 Years",1.16666666666667,87.5
"2170","Georgia","2025-01-04",1.6,"18-49 Years",1.33333333333333,100
"2171","Georgia","2025-01-11",1,"18-49 Years",1.3,97.5
"2172","Georgia","2025-01-18",1.1,"18-49 Years",1.23333333333333,92.5
"2173","Georgia","2025-01-25",0.4,"18-49 Years",0.833333333333333,62.5
"2174","Georgia","2025-02-01",0.5,"18-49 Years",0.666666666666667,50
"2175","Georgia","2025-02-08",0.5,"18-49 Years",0.466666666666667,35
"2176","Georgia","2025-02-15",0.5,"18-49 Years",0.5,37.5
"2177","Georgia","2025-02-22",0.2,"18-49 Years",0.4,30
"2178","Georgia","2025-03-01",0.1,"18-49 Years",0.266666666666667,20
"2179","Georgia","2025-03-08",0.4,"18-49 Years",0.233333333333333,17.5
"2180","Georgia","2025-03-15",0.2,"18-49 Years",0.233333333333333,17.5
"2181","Georgia","2025-03-22",0.2,"18-49 Years",0.266666666666667,20
"2182","Georgia","2025-03-29",0.1,"18-49 Years",0.166666666666667,12.5
"2183","Georgia","2025-04-05",0.2,"18-49 Years",0.166666666666667,12.5
"2184","Georgia","2025-04-12",0.1,"18-49 Years",0.133333333333333,10
"2185","Georgia","2025-04-19",0,"18-49 Years",0.1,7.5
"2186","Georgia","2025-04-26",0.1,"18-49 Years",0.0666666666666667,5
"2187","Georgia","2025-05-03",0.2,"18-49 Years",0.1,7.5
"2188","Georgia","2025-05-10",0,"18-49 Years",0.1,7.5
"2189","Georgia","2025-05-17",0.1,"18-49 Years",0.1,7.5
"2190","Georgia","2025-05-24",0,"18-49 Years",0.0333333333333333,2.5
"2191","Georgia","2025-05-31",0,"18-49 Years",0.0333333333333333,2.5
"2192","Georgia","2025-06-07",0,"18-49 Years",0,0
"2193","Georgia","2025-06-14",0.1,"18-49 Years",0.0333333333333333,2.5
"2194","Georgia","2025-06-21",0.1,"18-49 Years",0.0666666666666667,5
"2195","Georgia","2025-06-28",0,"18-49 Years",0.0666666666666667,5
"2196","Georgia","2025-07-05",0,"18-49 Years",0.0333333333333333,2.5
"2197","Georgia","2025-07-12",0.1,"18-49 Years",0.0333333333333333,2.5
"2198","Georgia","2025-07-19",0.1,"18-49 Years",0.0666666666666667,5
"2199","Georgia","2025-07-26",0,"18-49 Years",0.0666666666666667,5
"2200","Georgia","2025-08-02",0,"18-49 Years",0.0333333333333333,2.5
"2201","Georgia","2023-07-01",0,"5-17 Years",0,0
"2202","Georgia","2023-07-08",0,"5-17 Years",0,0
"2203","Georgia","2023-07-15",0,"5-17 Years",0,0
"2204","Georgia","2023-07-22",0,"5-17 Years",0,0
"2205","Georgia","2023-07-29",0.1,"5-17 Years",0.0333333333333333,1.72413793103448
"2206","Georgia","2023-08-05",0.1,"5-17 Years",0.0666666666666667,3.44827586206897
"2207","Georgia","2023-08-12",0.5,"5-17 Years",0.233333333333333,12.0689655172414
"2208","Georgia","2023-08-19",0.4,"5-17 Years",0.333333333333333,17.2413793103448
"2209","Georgia","2023-08-26",0.1,"5-17 Years",0.333333333333333,17.2413793103448
"2210","Georgia","2023-09-02",0,"5-17 Years",0.166666666666667,8.62068965517241
"2211","Georgia","2023-09-09",0.3,"5-17 Years",0.133333333333333,6.89655172413793
"2212","Georgia","2023-09-16",0.8,"5-17 Years",0.366666666666667,18.9655172413793
"2213","Georgia","2023-09-23",1.5,"5-17 Years",0.866666666666667,44.8275862068966
"2214","Georgia","2023-09-30",1.4,"5-17 Years",1.23333333333333,63.7931034482759
"2215","Georgia","2023-10-07",0.8,"5-17 Years",1.23333333333333,63.7931034482759
"2216","Georgia","2023-10-14",1.1,"5-17 Years",1.1,56.8965517241379
"2217","Georgia","2023-10-21",0.8,"5-17 Years",0.9,46.551724137931
"2218","Georgia","2023-10-28",0.8,"5-17 Years",0.9,46.551724137931
"2219","Georgia","2023-11-04",0.3,"5-17 Years",0.633333333333333,32.7586206896552
"2220","Georgia","2023-11-11",0.5,"5-17 Years",0.533333333333333,27.5862068965517
"2221","Georgia","2023-11-18",1.2,"5-17 Years",0.666666666666667,34.4827586206897
"2222","Georgia","2023-11-25",0.7,"5-17 Years",0.8,41.3793103448276
"2223","Georgia","2023-12-02",0.8,"5-17 Years",0.9,46.551724137931
"2224","Georgia","2023-12-09",0.9,"5-17 Years",0.8,41.3793103448276
"2225","Georgia","2023-12-16",0.3,"5-17 Years",0.666666666666667,34.4827586206897
"2226","Georgia","2023-12-23",0.3,"5-17 Years",0.5,25.8620689655172
"2227","Georgia","2023-12-30",0.3,"5-17 Years",0.3,15.5172413793103
"2228","Georgia","2024-01-06",0,"5-17 Years",0.2,10.3448275862069
"2229","Georgia","2024-01-13",0.4,"5-17 Years",0.233333333333333,12.0689655172414
"2230","Georgia","2024-01-20",0.4,"5-17 Years",0.266666666666667,13.7931034482759
"2231","Georgia","2024-01-27",0.3,"5-17 Years",0.366666666666667,18.9655172413793
"2232","Georgia","2024-02-03",0.4,"5-17 Years",0.366666666666667,18.9655172413793
"2233","Georgia","2024-02-10",0.1,"5-17 Years",0.266666666666667,13.7931034482759
"2234","Georgia","2024-02-17",0,"5-17 Years",0.166666666666667,8.62068965517241
"2235","Georgia","2024-02-24",0.1,"5-17 Years",0.0666666666666667,3.44827586206897
"2236","Georgia","2024-03-02",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2237","Georgia","2024-03-09",0.3,"5-17 Years",0.133333333333333,6.89655172413793
"2238","Georgia","2024-03-16",0.1,"5-17 Years",0.133333333333333,6.89655172413793
"2239","Georgia","2024-03-23",0.1,"5-17 Years",0.166666666666667,8.62068965517241
"2240","Georgia","2024-03-30",0,"5-17 Years",0.0666666666666667,3.44827586206897
"2241","Georgia","2024-04-06",0.3,"5-17 Years",0.133333333333333,6.89655172413793
"2242","Georgia","2024-04-13",0.1,"5-17 Years",0.133333333333333,6.89655172413793
"2243","Georgia","2024-04-20",0.3,"5-17 Years",0.233333333333333,12.0689655172414
"2244","Georgia","2024-04-27",0.1,"5-17 Years",0.166666666666667,8.62068965517241
"2245","Georgia","2024-05-04",0,"5-17 Years",0.133333333333333,6.89655172413793
"2246","Georgia","2024-05-11",0.1,"5-17 Years",0.0666666666666667,3.44827586206897
"2247","Georgia","2024-05-18",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2248","Georgia","2024-05-25",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2249","Georgia","2024-06-01",0,"5-17 Years",0,0
"2250","Georgia","2024-06-08",0,"5-17 Years",0,0
"2251","Georgia","2024-06-15",0,"5-17 Years",0,0
"2252","Georgia","2024-06-22",0,"5-17 Years",0,0
"2253","Georgia","2024-06-29",0,"5-17 Years",0,0
"2254","Georgia","2024-07-06",0,"5-17 Years",0,0
"2255","Georgia","2024-07-13",0,"5-17 Years",0,0
"2256","Georgia","2024-07-20",0.1,"5-17 Years",0.0333333333333333,1.72413793103448
"2257","Georgia","2024-07-27",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2258","Georgia","2024-08-03",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2259","Georgia","2024-08-10",0,"5-17 Years",0,0
"2260","Georgia","2024-08-17",0.1,"5-17 Years",0.0333333333333333,1.72413793103448
"2261","Georgia","2024-08-24",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2262","Georgia","2024-08-31",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2263","Georgia","2024-09-07",0,"5-17 Years",0,0
"2264","Georgia","2024-09-14",0.3,"5-17 Years",0.1,5.17241379310345
"2265","Georgia","2024-09-21",0.3,"5-17 Years",0.2,10.3448275862069
"2266","Georgia","2024-09-28",0.7,"5-17 Years",0.433333333333333,22.4137931034483
"2267","Georgia","2024-10-05",0.4,"5-17 Years",0.466666666666667,24.1379310344828
"2268","Georgia","2024-10-12",0.4,"5-17 Years",0.5,25.8620689655172
"2269","Georgia","2024-10-19",0.7,"5-17 Years",0.5,25.8620689655172
"2270","Georgia","2024-10-26",0.5,"5-17 Years",0.533333333333333,27.5862068965517
"2271","Georgia","2024-11-02",0.8,"5-17 Years",0.666666666666667,34.4827586206897
"2272","Georgia","2024-11-09",1.5,"5-17 Years",0.933333333333333,48.2758620689655
"2273","Georgia","2024-11-16",1.6,"5-17 Years",1.3,67.2413793103448
"2274","Georgia","2024-11-23",2,"5-17 Years",1.7,87.9310344827586
"2275","Georgia","2024-11-30",2.2,"5-17 Years",1.93333333333333,100
"2276","Georgia","2024-12-07",0.5,"5-17 Years",1.56666666666667,81.0344827586207
"2277","Georgia","2024-12-14",1.2,"5-17 Years",1.3,67.2413793103448
"2278","Georgia","2024-12-21",1.6,"5-17 Years",1.1,56.8965517241379
"2279","Georgia","2024-12-28",1.4,"5-17 Years",1.4,72.4137931034483
"2280","Georgia","2025-01-04",0.7,"5-17 Years",1.23333333333333,63.7931034482759
"2281","Georgia","2025-01-11",0.3,"5-17 Years",0.8,41.3793103448276
"2282","Georgia","2025-01-18",0.1,"5-17 Years",0.366666666666667,18.9655172413793
"2283","Georgia","2025-01-25",0.3,"5-17 Years",0.233333333333333,12.0689655172414
"2284","Georgia","2025-02-01",0.5,"5-17 Years",0.3,15.5172413793103
"2285","Georgia","2025-02-08",0.1,"5-17 Years",0.3,15.5172413793103
"2286","Georgia","2025-02-15",0.3,"5-17 Years",0.3,15.5172413793103
"2287","Georgia","2025-02-22",0.1,"5-17 Years",0.166666666666667,8.62068965517241
"2288","Georgia","2025-03-01",0.1,"5-17 Years",0.166666666666667,8.62068965517241
"2289","Georgia","2025-03-08",0.3,"5-17 Years",0.166666666666667,8.62068965517241
"2290","Georgia","2025-03-15",0.3,"5-17 Years",0.233333333333333,12.0689655172414
"2291","Georgia","2025-03-22",0,"5-17 Years",0.2,10.3448275862069
"2292","Georgia","2025-03-29",0,"5-17 Years",0.1,5.17241379310345
"2293","Georgia","2025-04-05",0.1,"5-17 Years",0.0333333333333333,1.72413793103448
"2294","Georgia","2025-04-12",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2295","Georgia","2025-04-19",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2296","Georgia","2025-04-26",0,"5-17 Years",0,0
"2297","Georgia","2025-05-03",0.1,"5-17 Years",0.0333333333333333,1.72413793103448
"2298","Georgia","2025-05-10",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2299","Georgia","2025-05-17",0,"5-17 Years",0.0333333333333333,1.72413793103448
"2300","Georgia","2025-05-24",0,"5-17 Years",0,0
"2301","Georgia","2025-05-31",0,"5-17 Years",0,0
"2302","Georgia","2025-06-07",0,"5-17 Years",0,0
"2303","Georgia","2025-06-14",0,"5-17 Years",0,0
"2304","Georgia","2025-06-21",0,"5-17 Years",0,0
"2305","Georgia","2025-06-28",0,"5-17 Years",0,0
"2306","Georgia","2025-07-05",0,"5-17 Years",0,0
"2307","Georgia","2025-07-12",0,"5-17 Years",0,0
"2308","Georgia","2025-07-19",0,"5-17 Years",0,0
"2309","Georgia","2025-07-26",0,"5-17 Years",0,0
"2310","Georgia","2025-08-02",0,"5-17 Years",0,0
"2311","Georgia","2023-07-01",0.1,"50-64 Years",0.1,2.94117647058824
"2312","Georgia","2023-07-08",0,"50-64 Years",0.05,1.47058823529412
"2313","Georgia","2023-07-15",0,"50-64 Years",0.0333333333333333,0.980392156862745
"2314","Georgia","2023-07-22",0,"50-64 Years",0,0
"2315","Georgia","2023-07-29",0.1,"50-64 Years",0.0333333333333333,0.980392156862745
"2316","Georgia","2023-08-05",0.1,"50-64 Years",0.0666666666666667,1.96078431372549
"2317","Georgia","2023-08-12",0.3,"50-64 Years",0.166666666666667,4.90196078431373
"2318","Georgia","2023-08-19",0,"50-64 Years",0.133333333333333,3.92156862745098
"2319","Georgia","2023-08-26",0.1,"50-64 Years",0.133333333333333,3.92156862745098
"2320","Georgia","2023-09-02",0.6,"50-64 Years",0.233333333333333,6.86274509803922
"2321","Georgia","2023-09-09",1.1,"50-64 Years",0.6,17.6470588235294
"2322","Georgia","2023-09-16",0.6,"50-64 Years",0.766666666666667,22.5490196078431
"2323","Georgia","2023-09-23",1.1,"50-64 Years",0.933333333333333,27.4509803921569
"2324","Georgia","2023-09-30",1.1,"50-64 Years",0.933333333333333,27.4509803921569
"2325","Georgia","2023-10-07",1.6,"50-64 Years",1.26666666666667,37.2549019607843
"2326","Georgia","2023-10-14",1.6,"50-64 Years",1.43333333333333,42.156862745098
"2327","Georgia","2023-10-21",1.5,"50-64 Years",1.56666666666667,46.078431372549
"2328","Georgia","2023-10-28",1.5,"50-64 Years",1.53333333333333,45.0980392156863
"2329","Georgia","2023-11-04",2.1,"50-64 Years",1.7,50
"2330","Georgia","2023-11-11",1.6,"50-64 Years",1.73333333333333,50.9803921568628
"2331","Georgia","2023-11-18",1.3,"50-64 Years",1.66666666666667,49.0196078431373
"2332","Georgia","2023-11-25",2.3,"50-64 Years",1.73333333333333,50.9803921568628
"2333","Georgia","2023-12-02",2.1,"50-64 Years",1.9,55.8823529411765
"2334","Georgia","2023-12-09",2.5,"50-64 Years",2.3,67.6470588235294
"2335","Georgia","2023-12-16",2.1,"50-64 Years",2.23333333333333,65.6862745098039
"2336","Georgia","2023-12-23",2.4,"50-64 Years",2.33333333333333,68.6274509803922
"2337","Georgia","2023-12-30",2.3,"50-64 Years",2.26666666666667,66.6666666666667
"2338","Georgia","2024-01-06",2.3,"50-64 Years",2.33333333333333,68.6274509803921
"2339","Georgia","2024-01-13",1,"50-64 Years",1.86666666666667,54.9019607843137
"2340","Georgia","2024-01-20",1.4,"50-64 Years",1.56666666666667,46.078431372549
"2341","Georgia","2024-01-27",1.1,"50-64 Years",1.16666666666667,34.3137254901961
"2342","Georgia","2024-02-03",1.1,"50-64 Years",1.2,35.2941176470588
"2343","Georgia","2024-02-10",1.8,"50-64 Years",1.33333333333333,39.2156862745098
"2344","Georgia","2024-02-17",1.3,"50-64 Years",1.4,41.1764705882353
"2345","Georgia","2024-02-24",0.6,"50-64 Years",1.23333333333333,36.2745098039216
"2346","Georgia","2024-03-02",0.9,"50-64 Years",0.933333333333333,27.4509803921569
"2347","Georgia","2024-03-09",1,"50-64 Years",0.833333333333333,24.5098039215686
"2348","Georgia","2024-03-16",0.4,"50-64 Years",0.766666666666667,22.5490196078431
"2349","Georgia","2024-03-23",0.3,"50-64 Years",0.566666666666667,16.6666666666667
"2350","Georgia","2024-03-30",0.4,"50-64 Years",0.366666666666667,10.7843137254902
"2351","Georgia","2024-04-06",0,"50-64 Years",0.233333333333333,6.86274509803922
"2352","Georgia","2024-04-13",0.3,"50-64 Years",0.233333333333333,6.86274509803922
"2353","Georgia","2024-04-20",0.3,"50-64 Years",0.2,5.88235294117647
"2354","Georgia","2024-04-27",0,"50-64 Years",0.2,5.88235294117647
"2355","Georgia","2024-05-04",0.1,"50-64 Years",0.133333333333333,3.92156862745098
"2356","Georgia","2024-05-11",0.1,"50-64 Years",0.0666666666666667,1.96078431372549
"2357","Georgia","2024-05-18",0,"50-64 Years",0.0666666666666667,1.96078431372549
"2358","Georgia","2024-05-25",0,"50-64 Years",0.0333333333333333,0.980392156862745
"2359","Georgia","2024-06-01",0,"50-64 Years",0,0
"2360","Georgia","2024-06-08",0,"50-64 Years",0,0
"2361","Georgia","2024-06-15",0,"50-64 Years",0,0
"2362","Georgia","2024-06-22",0,"50-64 Years",0,0
"2363","Georgia","2024-06-29",0,"50-64 Years",0,0
"2364","Georgia","2024-07-06",0,"50-64 Years",0,0
"2365","Georgia","2024-07-13",0,"50-64 Years",0,0
"2366","Georgia","2024-07-20",0,"50-64 Years",0,0
"2367","Georgia","2024-07-27",0.1,"50-64 Years",0.0333333333333333,0.980392156862745
"2368","Georgia","2024-08-03",0.3,"50-64 Years",0.133333333333333,3.92156862745098
"2369","Georgia","2024-08-10",0.1,"50-64 Years",0.166666666666667,4.90196078431373
"2370","Georgia","2024-08-17",0,"50-64 Years",0.133333333333333,3.92156862745098
"2371","Georgia","2024-08-24",0,"50-64 Years",0.0333333333333333,0.980392156862745
"2372","Georgia","2024-08-31",0,"50-64 Years",0,0
"2373","Georgia","2024-09-07",0.3,"50-64 Years",0.1,2.94117647058824
"2374","Georgia","2024-09-14",0.1,"50-64 Years",0.133333333333333,3.92156862745098
"2375","Georgia","2024-09-21",0.3,"50-64 Years",0.233333333333333,6.86274509803922
"2376","Georgia","2024-09-28",0.5,"50-64 Years",0.3,8.82352941176471
"2377","Georgia","2024-10-05",0.1,"50-64 Years",0.3,8.82352941176471
"2378","Georgia","2024-10-12",0.5,"50-64 Years",0.366666666666667,10.7843137254902
"2379","Georgia","2024-10-19",0.5,"50-64 Years",0.366666666666667,10.7843137254902
"2380","Georgia","2024-10-26",0.8,"50-64 Years",0.6,17.6470588235294
"2381","Georgia","2024-11-02",0.6,"50-64 Years",0.633333333333333,18.6274509803922
"2382","Georgia","2024-11-09",0.8,"50-64 Years",0.733333333333333,21.5686274509804
"2383","Georgia","2024-11-16",2.3,"50-64 Years",1.23333333333333,36.2745098039216
"2384","Georgia","2024-11-23",1.3,"50-64 Years",1.46666666666667,43.1372549019608
"2385","Georgia","2024-11-30",3,"50-64 Years",2.2,64.7058823529412
"2386","Georgia","2024-12-07",2.6,"50-64 Years",2.3,67.6470588235294
"2387","Georgia","2024-12-14",4,"50-64 Years",3.2,94.1176470588235
"2388","Georgia","2024-12-21",3.5,"50-64 Years",3.36666666666667,99.0196078431373
"2389","Georgia","2024-12-28",2.6,"50-64 Years",3.36666666666667,99.0196078431373
"2390","Georgia","2025-01-04",4.1,"50-64 Years",3.4,100
"2391","Georgia","2025-01-11",2.6,"50-64 Years",3.1,91.1764705882353
"2392","Georgia","2025-01-18",2.3,"50-64 Years",3,88.2352941176471
"2393","Georgia","2025-01-25",2.4,"50-64 Years",2.43333333333333,71.5686274509804
"2394","Georgia","2025-02-01",1.8,"50-64 Years",2.16666666666667,63.7254901960784
"2395","Georgia","2025-02-08",1.8,"50-64 Years",2,58.8235294117647
"2396","Georgia","2025-02-15",1.3,"50-64 Years",1.63333333333333,48.0392156862745
"2397","Georgia","2025-02-22",0.5,"50-64 Years",1.2,35.2941176470588
"2398","Georgia","2025-03-01",1,"50-64 Years",0.933333333333333,27.4509803921569
